PA_ID,PA_DC,PA_CPX,PA_CTF,PA_TOTAL,PA_IDADEMX,PA_IDADEMN,PA_SEXO
080401001,TELECONSULTORIA ASSiNCRONA (NAO SIMULTANEA) - SOLICITANTE,0,08,0.0,130.0,0.0,A
080401002,TELECONSULTORIA ASSiNCRONA (NAO SIMULTANEA) - EXECUTANTE,0,08,0.0,130.0,0.0,A
080401003,TELECONSULTORIA SiNCRONA - SOLICITANTE,0,08,0.0,130.0,0.0,A
080401004,TELECONSULTORIA SiNCRONA -EXECUTANTE,0,08,0.0,130.0,0.0,A
080401005,TELEINTERCONSULTA-SOLICITANTE,0,08,0.0,130.0,0.0,A
080401006,TELEINTERCONSULTA - EXECUTANTE,0,08,0.0,130.0,0.0,A
080402001,TELETRIAGEM,0,08,0.0,130.0,0.0,A
080402002,TELEDIAGNOSTICO,0,08,0.0,130.0,0.0,A
080402003,TELEMONITORAMENTO,0,08,0.0,130.0,0.0,A
080402004,TELEORIENTACAO,0,08,0.0,130.0,0.0,A
080402005,TELEATENDIMENTO EM GRUPO,0,08,0.0,130.0,0.0,A
080403001,TELEMONITORAMENTO NAS ACOES DE VIGILANCIA A SAUDE (VS),0,08,0.0,130.0,0.0,A
090101001,OCI AVALIACAO DIAGNOSTICA INICIAL DE CANCER DE MAMA,2,04,125.0,130.0,10.0,A
090101004,OCI PROGRESSAO DA AVALIACAO DIAGNOSTICA DE CANCER DE PROSTAT,2,04,300.0,130.0,18.0,M
090101005,OCI INVESTIGACAO DIAGNOSTICA DE CANCER DE COLO DO UTERO,2,04,100.0,130.0,18.0,F
090101007,OCI AVALIACAO DIAGNOSTICA DE CANCER GASTRICO,2,04,250.0,130.0,18.0,A
090101008,OCI AVALIACAO DIAGNOSTICA DE CANCER COLORRETAL,2,04,282.0,130.0,10.0,A
090101009,OCI PROGRESSAO DA AVALIACAO DIAGNOSTICA DE CANCER DE MAMA -,2,04,400.0,130.0,10.0,A
090101010,OCI PROGRESSAO DA AVALIACAO DIAGNOSTICA DE CANCER DE MAMA-II,2,04,400.0,130.0,10.0,A
090101011,OCI AVALIACAO DIAGNOSTICA E TERAPEUTICA DE CANCER DE COLO DO,2,04,220.0,130.0,18.0,F
090101012,OCI AVALIACAO DIAGNOSTICA E TERAPEUTICA DE CANCER DE COLO DO,2,04,220.0,130.0,18.0,F
090201001,OCI AVALIACAO DE RISCO CIRURGICO,2,04,130.0,130.0,18.0,A
090201002,OCI AVALIACAO CARDIOLOGICA,2,04,200.0,130.0,18.0,A
090201003,OCI AVALIACAO DIAGNOSTICA INICIAL - SiNDROME CORONARIANA CRO,2,04,270.0,130.0,18.0,A
090201004,OCI PROGRESSAO DA AVALIACAO DIAGNOSTICA I - SiNDROME CORONAR,2,04,250.0,130.0,18.0,A
090201005,OCI PROGRESSAO DA AVALIACAO DIAGNOSTICA II - SiNDROME CORONA,2,04,840.0,130.0,18.0,A
090201006,OCI AVALIACAO DIAGNOSTICA - INSUFICIENCIA CARDiACA,2,04,350.0,130.0,18.0,A
090301001,OCI AVALIACAO DIAGNOSTICA EM ORTOPEDIA COM RECURSOS DE RADIO,2,04,100.0,130.0,0.0,A
090301002,OCI AVALIACAO DIAGNOSTICA EM ORTOPEDIA COM RECURSOS DE RADIO,2,04,140.0,130.0,0.0,A
090301003,OCI AVALIACAO DIAGNOSTICA EM ORTOPEDIA COM RECURSOS DE RADIO,2,04,230.0,130.0,0.0,A
090301004,OCI AVALIACAO DIAGNOSTICA EM ORTOPEDIA COM RECURSOS DE RADIO,2,04,360.0,130.0,0.0,A
090401001,OCI AVALIACAO INICIAL DIAGNOSTICA DE DEFICIT AUDITIVO,2,04,100.0,130.0,0.0,A
090401002,OCI PROGRESSAO DA AVALIACAO DIAGNOSTICA DE DEFICIT AUDITIVO,2,04,150.0,130.0,0.0,A
090401003,OCI AVALIACAO DIAGNOSTICA DE NASOFARINGE E DE OROFARINGE,2,04,200.0,130.0,0.0,A
090501001,OCI AVALIACAO INICIAL EM OFTALMOLOGIA - 0 A 8 ANOS,2,04,200.0,8.0,0.0,A
090501002,OCI AVALIACAO DE ESTRABISMO,2,04,200.0,8.0,0.0,A
090501003,OCI AVALIACAO INICIAL EM OFTALMOLOGIA - A PARTIR DE 9 ANOS,2,04,160.0,130.0,9.0,A
090501004,OCI AVALIACAO DE RETINOPATIA DIABETICA,2,04,200.0,130.0,0.0,A
090501005,OCI AVALIACAO INICIAL PARA ONCOLOGIA OFTALMOLOGICA,2,04,250.0,130.0,0.0,A
090501006,OCI AVALIACAO DIAGNOSTICA EM NEURO OFTALMOLOGIA,2,04,300.0,130.0,0.0,A
090501007,OCI EXAMES OFTALMOLOGICOS SOB SEDACAO,2,04,200.0,130.0,0.0,A
090601001,GIN1 - AVALIACAO DIAGNOSTICA INICIAL DE SAUDE DA MULHER (GIN,2,04,88.4,130.0,9.0,A
090601002,OCI - GIN1 - AVALIACAO DIAGNOSTICA INICIAL DE SAUDE DA MULHE,2,04,88.4,130.0,9.0,A
090601003,OCI - GIN2 - PROGRESSAO DA AVALIACAO DIAGNOSTICA DE SAUDE DA,2,04,304.86,130.0,9.0,A
090601004,OCI - GIN2 - PROGRESSAO DA AVALIACAO DIAGNOSTICA DE SAUDE DA,2,04,323.24,130.0,9.0,A
090601005,OCI - GIN3 - PROGRESSAO DA AVALIACAO DIAGNOSTICA DE SAUDE DA,2,04,372.49,130.0,9.0,A
010101001,ATIVIDADE EDUCATIVA / ORIENTACAO EM GRUPO NA ATENCAO PRIMARI,1,01,0.0,999.0,999.0,A
010101002,ATIVIDADE EDUCATIVA / ORIENTACAO EM GRUPO NA ATENCAO ESPECIA,2,06,2.7,130.0,7.0,A
010101003,PRATICA CORPORAL / ATIVIDADE FiSICA EM GRUPO,1,01,0.0,130.0,6.0,A
010101011,ATIVIDADE DE EDUCACAO PERMANENTE EM SAUDE DO TRABALHADOR,2,05,0.0,999.0,999.0,A
010102001,ACAO COLETIVA DE APLICACAO TOPICA DE FLUOR GEL,1,01,0.0,130.0,4.0,A
010102002,ACAO COLETIVA DE BOCHECHO FLUORADO,1,01,0.0,130.0,7.0,A
010102003,ACAO COLETIVA DE ESCOVACAO DENTAL SUPERVISIONADA,1,01,0.0,130.0,3.0,A
010102004,ACAO COLETIVA DE EXAME BUCAL COM FINALIDADE EPIDEMIOLOGICA,1,01,0.0,130.0,0.0,A
010102005,APLICACAO DE CARIOSTATICO (POR DENTE),1,01,0.0,130.0,0.0,A
010102006,APLICACAO DE SELANTE (POR DENTE),1,01,0.0,130.0,0.0,A
010102007,APLICACAO TOPICA DE FLUOR (INDIVIDUAL POR SESSAO),1,01,0.0,130.0,0.0,A
010102008,EVIDENCIACAO DE PLACA BACTERIANA,1,01,0.0,130.0,0.0,A
010102009,SELAMENTO PROVISORIO DE CAVIDADE DENTARIA,1,01,0.0,130.0,0.0,A
010102010,ORIENTACAO DE HIGIENE BUCAL,1,01,0.0,130.0,0.0,A
010102011,ACAO COLETIVA DE PREVENCAO DE CANCER BUCAL,1,01,0.0,130.0,10.0,A
010102012,ORIENTACAO DE HIGIENIZACAO DE PROTESES DENTARIAS,1,01,0.0,130.0,10.0,A
010103001,VISITA DOMICILIAR POR PROFISSIONAL DE NiVEL MEDIO,1,01,0.0,130.0,0.0,A
010103002,VISITA DOMICILIAR/INSTITUCIONAL POR PROFISSIONAL DE NiVEL SU,1,01,0.0,130.0,0.0,A
010104002,AVALIACAO ANTROPOMETRICA,1,01,0.0,130.0,0.0,A
010104003,COLETA EXTERNA DE LEITE MATERNO (POR DOADORA),2,06,3.0,49.0,12.0,A
010104004,PASTEURIZACAO DO LEITE HUMANO (CADA 5 LITROS),2,06,11.06,999.0,999.0,A
010104005,ADMINISTRACAO DE VITAMINA A,1,01,0.0,49.0,0.0,A
010105001,PRATICAS CORPORAIS EM MEDICINA TRADICIONAL CHINESA,1,01,0.0,130.0,0.0,A
010105002,TERAPIA COMUNITARIA,1,01,0.0,130.0,0.0,A
010105004,YOGA,1,01,0.0,130.0,0.0,A
010105005,OFICINA DE MASSAGEM/ AUTO-MASSAGEM,1,01,0.0,130.0,0.0,A
010105006,SESSAO DE ARTETERAPIA,1,01,0.0,130.0,0.0,A
010105007,SESSAO DE MEDITACAO,1,01,0.0,130.0,0.0,A
010105008,SESSAO DE MUSICOTERAPIA,1,01,0.0,130.0,0.0,A
010105009,SESSAO DE ANTROPOSOFIA APLICADA A SAUDE,1,01,0.0,130.0,0.0,A
010105010,SESSAO DE BIODANCA,1,01,0.0,130.0,0.0,A
010105011,SESSAO DE BIOENERGETICA,1,01,0.0,130.0,0.0,A
010105012,SESSAO DE CONSTELACAO FAMILIAR,1,01,0.0,130.0,0.0,A
010105013,SESSAO DE DANCA CIRCULAR,1,01,0.0,130.0,0.0,A
010105014,SESSAO DE TERMALISMO,1,01,0.0,130.0,0.0,A
010105015,OFICINA COLETIVA DE SHANTALA,1,01,0.0,130.0,0.0,A
010105016,ATIVIDADE COLETIVA DE AYURVEDA,1,01,0.0,130.0,0.0,A
010105017,ATIVIDADE COLETIVA DE ANTROPOSOFIA APLICADA A SAUDE,1,01,0.0,130.0,0.0,A
010202001,VIGILANCIA DA SITUACAO DE SAUDE DOS TRABALHADORES,2,05,0.0,999.0,999.0,A
010202002,ATIVIDADE DE EDUCACAO EM SAUDE DO TRABALHADOR,2,05,0.0,130.0,14.0,A
010202003,INSPECAO SANITARIA EM SAUDE DO TRABALHADOR,2,05,0.0,999.0,999.0,A
010202004,INSPECAO SANITARIA EM SAUDE DO TRABALHADOR PARA AVALIACAO DE,2,05,0.0,999.0,999.0,A
010202005,BUSCA ATIVA DE CASOS SUSPEITOS DE DOENCAS OU AGRAVOS RELACIO,2,05,0.0,130.0,5.0,A
010202006,APOIO INSTITUCIONAL DE VIGILANCIA EM SAUDE DO TRABALHADOR (V,2,05,0.0,999.0,999.0,A
010202007,ATIVIDADES COM GRUPOS NA TEMATICA DE SAUDE DO TRABALHADOR,2,05,0.0,999.0,999.0,A
010202008,INSPECAO SANITARIA EM SAUDE DO TRABALHADOR PARA MAPEAMENTO D,2,05,0.0,999.0,999.0,A
010202009,INSPECAO SANITARIA EM SAUDE DO TRABALHADOR PARA INVESTIGACAO,2,05,0.0,999.0,999.0,A
010202010,INSPECAO SANITARIA EM SAUDE DO TRABALHADOR PARA SUBSIDIAR ES,2,05,0.0,999.0,999.0,A
010202011,INSPECAO SANITARIA EM SAUDE DO TRABALHADOR PARA INVESTIGACAO,2,05,0.0,999.0,999.0,A
010202012,ACOES DE ARTICULACAO COM CONTROLE SOCIAL E REPRESENTANTES DE,2,05,0.0,999.0,999.0,A
010202013,ACOES INTER E INTRASSETORIAIS DE SAUDE DO TRABALHADOR,2,05,0.0,999.0,999.0,A
010202014,VIGILANCIA EM SAUDE DO TRABALHADOR NAS EMERGENCIAS EM SAUDE,2,05,0.0,999.0,999.0,A
020101001,AMNIOCENTESE,2,06,2.2,60.0,9.0,A
020101002,BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE,2,06,14.1,130.0,0.0,A
020101004,BIOPSIA DE ANUS E CANAL ANAL,2,06,18.46,130.0,0.0,A
020101006,BIOPSIA DE BEXIGA,2,06,41.68,130.0,0.0,A
020101007,BIOPSIA DE BOLSA ESCROTAL,2,06,18.33,130.0,0.0,A
020101008,BIOPSIA DE CONDUTO AUDITIVO EXTERNO,2,06,19.06,130.0,0.0,A
020101009,BIOPSIA DE CONJUNTIVA,2,06,31.1,130.0,0.0,A
020101010,BIOPSIA DE CORDAO ESPERMATICO (UNILATERAL),2,06,46.19,130.0,0.0,A
020101011,BIOPSIA DE CORNEA,2,06,68.62,130.0,0.0,A
020101015,BIOPSIA DE ENDOMETRIO,2,06,18.33,130.0,9.0,A
020101016,BIOPSIA DE ENDOMETRIO POR ASPIRACAO MANUAL INTRA-UTERINA,2,06,85.69,130.0,9.0,A
020101017,BIOPSIA DE EPIDIDIMO,2,06,46.19,130.0,10.0,A
020101018,BIOPSIA DE ESCLERA,2,06,68.62,130.0,0.0,A
020101019,BIOPSIA DE FARINGE/LARINGE,2,06,19.06,130.0,0.0,A
020101021,BIOPSIA DE FIGADO POR PUNCAO,2,06,71.15,130.0,0.0,A
020101022,BIOPSIA DE GANGLIO LINFATICO,2,06,46.19,130.0,0.0,A
020101023,BIOPSIA DE GLANDULA SALIVAR,2,06,31.27,130.0,0.0,A
020101024,"BIOPSIA DE IRIS, CORPO CILIAR, RETINA, COROIDE, VITREO E TUM",2,06,199.21,130.0,0.0,A
020101026,BIOPSIA DE LESAO DE PARTES MOLES (POR AGULHA / CEU ABERTO),2,06,114.36,130.0,0.0,A
020101027,BIOPSIA DE MEDULA OSSEA,2,06,200.0,130.0,0.0,A
020101028,BIOPSIA DE MUSCULO (A CEU ABERTO),2,06,18.33,130.0,0.0,A
020101029,BIOPSIA DE NERVO,2,06,30.06,130.0,0.0,A
020101030,BIOPSIA DE OSSO / CARTILAGEM DA CINTURA ESCAPULAR (POR AGULH,2,06,182.75,130.0,0.0,A
020101031,BIOPSIA DE OSSO / CARTILAGEM DA CINTURA PELVICA (POR AGULHA,2,06,183.39,130.0,0.0,A
020101032,BIOPSIA DE OSSO / CARTILAGEM DE MEMBRO INFERIOR (POR AGULHA,2,06,188.78,130.0,0.0,A
020101033,BIOPSIA DE OSSO / CARTILAGEM DE MEMBRO SUPERIOR (POR AGULHA,2,06,188.26,130.0,0.0,A
020101034,BIOPSIA DE OSSO DO CRANIO E DA FACE,2,06,23.99,130.0,0.0,A
020101035,BIOPSIA DE PALPEBRA,2,06,18.33,130.0,0.0,A
020101036,BIOPSIA DE PAVILHAO AURICULAR,2,06,14.66,130.0,0.0,A
020101037,BIOPSIA DE PELE E PARTES MOLES,2,06,25.83,130.0,0.0,A
020101038,BIOPSIA DE PENIS,2,06,18.33,130.0,0.0,A
020101039,BIOPSIA DE PIRAMIDE NASAL,2,06,18.33,130.0,0.0,A
020101040,BIOPSIA DE PLEURA (POR ASPIRACAO/AGULHA / PLEUROSCOPIA),2,06,113.68,130.0,0.0,A
020101041,BIOPSIA DE PROSTATA,2,06,202.81,130.0,10.0,A
020101043,BIOPSIA DE RIM POR PUNCAO,2,06,46.19,130.0,0.0,A
020101044,BIOPSIA DE SEIO PARANASAL,2,06,18.33,130.0,0.0,A
020101045,BIOPSIA DE SINOVIA,2,06,30.06,130.0,0.0,A
020101046,BIOPSIA DE TESTICULO,2,06,46.19,130.0,10.0,A
020101047,BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF,2,06,23.73,130.0,0.0,A
020101048,BIOPSIA DE URETER,2,06,46.19,130.0,0.0,A
020101049,BIOPSIA DE URETRA,2,06,46.19,130.0,0.0,A
020101050,BIOPSIA/PUNCAO DE VAGINA,2,06,18.33,130.0,0.0,A
020101051,BIOPSIA/PUNCAO DE VULVA,2,06,18.33,130.0,0.0,A
020101052,BIOPSIA DOS TECIDOS MOLES DA BOCA,2,06,21.56,130.0,0.0,A
020101054,BIOPSIA PERCUTANEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA,3,06,97.0,130.0,0.0,A
020101056,BIOPSIA/EXERESE DE NODULO DE MAMA,2,06,70.0,130.0,16.0,A
020101058,PUNCAO ASPIRATIVA DE MAMA POR AGULHA FINA,2,06,66.48,130.0,16.0,A
020101059,PUNCAO DE CISTERNA SUB-OCCIPITAL,2,06,7.04,130.0,0.0,A
020101060,PUNCAO DE MAMA POR AGULHA GROSSA,2,06,140.0,130.0,16.0,A
020101061,PUNCAO DE VAGINA,2,06,14.1,130.0,0.0,A
020101062,PUNCAO EXPLORADORA DO DEFERENTE,2,06,14.1,130.0,0.0,A
020101063,PUNCAO LOMBAR,2,06,7.04,130.0,0.0,A
020101064,PUNCAO P/ ESVAZIAMENTO,2,06,13.25,130.0,0.0,A
020101065,PUNCAO VENTRICULAR TRANSFONTANELA,2,06,7.04,4.0,0.0,A
020101066,BIOPSIA DO COLO UTERINO,2,06,18.33,130.0,12.0,A
020102001,COLETA DE LAVADO BRONCO-ALVEOLAR,2,06,2.8,130.0,0.0,A
020102002,COLETA DE LINFA PARA PESQUISA DE M. LEPRAE,1,01,0.0,130.0,0.0,A
020102003,COLETA DE MATERIAL DO COLO DE UTERO PARA EXAME CITOPATOLOGIC,1,01,0.0,130.0,10.0,A
020102004,COLETA DE MATERIAL PARA EXAME LABORATORIAL,1,01,0.0,130.0,0.0,A
020102005,COLETA DE SANGUE PARA TRIAGEM NEONATAL,1,01,0.0,0.0,0.0,A
020102006,TIPIFICACAO DO ALELO HLA-B,2,07,0.0,130.0,0.0,A
020201001,CLEARANCE OSMOLAR,2,06,3.51,130.0,0.0,A
020201002,DETERMINACAO DE CAPACIDADE DE FIXACAO DO FERRO,2,06,2.01,130.0,0.0,A
020201003,DETERMINACAO DE CROMATOGRAFIA DE AMINOACIDOS,2,06,15.65,130.0,0.0,A
020201004,DETERMINACAO DE CURVA GLICEMICA (2 DOSAGENS),2,06,3.63,130.0,0.0,A
020201005,DETERMINACAO DE CURVA GLICEMICA C/ INDUCAO POR CORTISONA ( 5,2,06,6.55,130.0,0.0,A
020201006,DETERMINACAO DE CURVA GLICEMICA C/ INDUCAO POR CORTISONA (4,2,06,3.68,130.0,0.0,A
020201007,DETERMINACAO DE CURVA GLICEMICA CLASSICA (5 DOSAGENS),2,06,10.0,130.0,0.0,A
020201008,DETERMINACAO DE OSMOLARIDADE,2,06,3.51,130.0,0.0,A
020201009,DOSAGEM DE 5-NUCLEOTIDASE,2,06,3.51,130.0,0.0,A
020201010,DOSAGEM DE ACETONA,2,06,1.85,130.0,0.0,A
020201011,DOSAGEM DE ACIDO ASCORBICO,2,06,2.01,130.0,0.0,A
020201012,DOSAGEM DE ACIDO URICO,2,06,1.85,130.0,0.0,A
020201013,DOSAGEM DE ACIDO VANILMANDELICO,2,06,9.0,130.0,0.0,A
020201014,DOSAGEM DE ALDOLASE,2,06,3.68,130.0,0.0,A
020201015,DOSAGEM DE ALFA-1-ANTITRIPSINA,2,06,3.68,130.0,0.0,A
020201016,DOSAGEM DE ALFA-1-GLICOPROTEINA ACIDA,2,06,3.68,130.0,0.0,A
020201017,DOSAGEM DE ALFA-2-MACROGLOBULINA,2,06,3.68,130.0,0.0,A
020201018,DOSAGEM DE AMILASE,2,06,2.25,130.0,0.0,A
020201019,DOSAGEM DE AMONIA,2,06,3.51,130.0,0.0,A
020201020,DOSAGEM DE BILIRRUBINA TOTAL E FRACOES,2,06,2.01,130.0,0.0,A
020201021,DOSAGEM DE CALCIO,2,06,1.85,130.0,0.0,A
020201022,DOSAGEM DE CALCIO IONIZAVEL,2,06,3.51,130.0,0.0,A
020201023,DOSAGEM DE CAROTENO,2,06,2.01,130.0,0.0,A
020201025,DOSAGEM DE CERULOPLASMINA,2,06,3.68,130.0,0.0,A
020201026,DOSAGEM DE CLORETO,2,06,1.85,130.0,0.0,A
020201027,DOSAGEM DE COLESTEROL HDL,2,06,3.51,130.0,0.0,A
020201028,DOSAGEM DE COLESTEROL LDL,2,06,3.51,130.0,0.0,A
020201029,DOSAGEM DE COLESTEROL TOTAL,2,06,1.85,130.0,0.0,A
020201030,DOSAGEM DE COLINESTERASE,2,06,3.68,130.0,0.0,A
020201031,DOSAGEM DE CREATININA,2,06,1.85,130.0,0.0,A
020201032,DOSAGEM DE CREATINOFOSFOQUINASE (CPK),2,06,3.68,130.0,0.0,A
020201033,DOSAGEM DE CREATINOFOSFOQUINASE FRACAO MB,2,06,4.12,130.0,0.0,A
020201034,DOSAGEM DE DESIDROGENASE ALFA-HIDROXIBUTIRICA,2,06,3.51,130.0,0.0,A
020201035,DOSAGEM DE DESIDROGENASE GLUTAMICA,2,06,3.51,130.0,0.0,A
020201036,DOSAGEM DE DESIDROGENASE LATICA,2,06,3.68,130.0,0.0,A
020201037,DOSAGEM DE DESIDROGENASE LATICA (ISOENZIMAS FRACIONADAS),2,06,3.68,130.0,0.0,A
020201038,DOSAGEM DE FERRITINA,2,06,15.59,130.0,0.0,A
020201039,DOSAGEM DE FERRO SERICO,2,06,3.51,130.0,0.0,A
020201040,DOSAGEM DE FOLATO,2,06,15.65,130.0,0.0,A
020201041,DOSAGEM DE FOSFATASE ACIDA TOTAL,2,06,2.01,130.0,0.0,A
020201042,DOSAGEM DE FOSFATASE ALCALINA,2,06,2.01,130.0,0.0,A
020201043,DOSAGEM DE FOSFORO,2,06,1.85,130.0,0.0,A
020201044,DOSAGEM DE FRACAO PROSTATICA DA FOSFATASE ACIDA,2,06,2.01,130.0,0.0,A
020201045,DOSAGEM DE GALACTOSE,2,06,3.51,130.0,0.0,A
020201046,DOSAGEM DE GAMA-GLUTAMIL-TRANSFERASE (GAMA GT),2,06,3.51,130.0,0.0,A
020201047,DOSAGEM DE GLICOSE,2,06,1.85,130.0,0.0,A
020201048,DOSAGEM DE GLICOSE-6-FOSFATO DESIDROGENASE,2,06,3.68,130.0,0.0,A
020201049,DOSAGEM DE HAPTOGLOBINA,2,06,3.68,130.0,0.0,A
020201050,DOSAGEM DE HEMOGLOBINA GLICOSILADA,2,06,7.86,130.0,0.0,A
020201051,DOSAGEM DE HIDROXIPROLINA,2,06,3.68,130.0,0.0,A
020201052,DOSAGEM DE ISOMERASE-FOSFOHEXOSE,2,06,3.51,130.0,0.0,A
020201053,DOSAGEM DE LACTATO,2,06,3.68,130.0,0.0,A
020201054,DOSAGEM DE LEUCINO-AMINOPEPTIDASE,2,06,3.51,130.0,0.0,A
020201055,DOSAGEM DE LIPASE,2,06,2.25,130.0,0.0,A
020201056,DOSAGEM DE MAGNESIO,2,06,2.01,130.0,0.0,A
020201057,DOSAGEM DE MUCO-PROTEINAS,2,06,2.01,130.0,0.0,A
020201058,DOSAGEM DE PIRUVATO,2,06,3.68,130.0,0.0,A
020201059,DOSAGEM DE PORFIRINAS,2,06,3.51,130.0,0.0,A
020201060,DOSAGEM DE POTASSIO,2,06,1.85,130.0,0.0,A
020201061,DOSAGEM DE PROTEINAS TOTAIS,2,06,1.4,130.0,0.0,A
020201062,DOSAGEM DE PROTEINAS TOTAIS E FRACOES,2,06,1.85,130.0,0.0,A
020201063,DOSAGEM DE SODIO,2,06,1.85,130.0,0.0,A
020201064,DOSAGEM DE TRANSAMINASE GLUTAMICO-OXALACETICA (TGO),2,06,2.01,130.0,0.0,A
020201065,DOSAGEM DE TRANSAMINASE GLUTAMICO-PIRUVICA (TGP),2,06,2.01,130.0,0.0,A
020201066,DOSAGEM DE TRANSFERRINA,2,06,4.12,130.0,0.0,A
020201067,DOSAGEM DE TRIGLICERIDEOS,2,06,3.51,130.0,0.0,A
020201068,DOSAGEM DE TRIPTOFANO,2,06,3.51,130.0,0.0,A
020201069,DOSAGEM DE UREIA,2,06,1.85,130.0,0.0,A
020201070,DOSAGEM DE VITAMINA B12,2,06,15.24,130.0,0.0,A
020201071,ELETROFORESE DE LIPOPROTEINAS,2,06,3.68,130.0,0.0,A
020201072,ELETROFORESE DE PROTEINAS,2,06,4.42,130.0,0.0,A
020201073,GASOMETRIA (PH PCO2 PO2 BICARBONATO AS2 (EXCESSO OU DEFICIT,2,06,15.65,130.0,0.0,A
020201074,PROVA DA D-XILOSE,2,06,3.68,130.0,0.0,A
020201075,TESTE DE TOLERANCIA A INSULINA / HIPOGLICEMIANTES ORAIS,2,06,6.55,130.0,0.0,A
020201076,DOSAGEM DE 25 HIDROXIVITAMINA D,2,06,15.24,130.0,0.0,A
020201077,DETERMINACAO DE CREMATOCRITO NO LEITE HUMANO ORDENHADO,2,06,1.53,999.0,999.0,A
020201078,ACIDEZ TITULAVEL NO LEITE HUMANO (DORNIC),2,06,3.04,999.0,999.0,A
020201079,DOSAGEM DE PEPTiDEOS NATRIURETICOS TIPO B (BNP E NT-PROBNP),2,06,27.0,130.0,18.0,A
020202001,CITOQUIMICA HEMATOLOGICA,2,06,6.48,130.0,0.0,A
020202002,CONTAGEM DE PLAQUETAS,2,06,2.73,130.0,0.0,A
020202003,CONTAGEM DE RETICULOCITOS,2,06,2.73,130.0,0.0,A
020202004,DETERMINACAO DE CURVA DE RESISTENCIA GLOBULAR,2,06,2.73,130.0,0.0,A
020202005,DETERMINACAO DE ENZIMAS ERITROCITARIAS (CADA),2,06,2.73,130.0,0.0,A
020202006,DETERMINACAO DE SULFO-HEMOGLOBINA,2,06,2.73,130.0,0.0,A
020202007,DETERMINACAO DE TEMPO DE COAGULACAO,2,06,2.73,130.0,0.0,A
020202008,DETERMINACAO DE TEMPO DE LISE DA EUGLOBULINA,2,06,2.73,130.0,0.0,A
020202009,DETERMINACAO DE TEMPO DE SANGRAMENTO -DUKE,2,06,2.73,130.0,0.0,A
020202010,DETERMINACAO DE TEMPO DE SANGRAMENTO DE IVY,2,06,9.0,130.0,0.0,A
020202011,DETERMINACAO DE TEMPO DE SOBREVIDA DE HEMACIAS,2,06,5.79,130.0,0.0,A
020202012,DETERMINACAO DE TEMPO DE TROMBINA,2,06,2.85,130.0,0.0,A
020202013,DETERMINACAO DE TEMPO DE TROMBOPLASTINA PARCIAL ATIVADA (TTP,2,06,5.77,130.0,0.0,A
020202014,DETERMINACAO DE TEMPO E ATIVIDADE DA PROTROMBINA (TAP),2,06,2.73,130.0,0.0,A
020202015,DETERMINACAO DE VELOCIDADE DE HEMOSSEDIMENTACAO (VHS),2,06,2.73,130.0,0.0,A
020202016,DOSAGEM DE ANTICOAGULANTE CIRCULANTE,2,06,4.11,130.0,0.0,A
020202017,DOSAGEM DE ANTITROMBINA III,2,06,6.48,130.0,0.0,A
020202018,DOSAGEM DE FATOR II,2,06,5.31,130.0,0.0,A
020202019,DOSAGEM DE FATOR IX,2,06,7.61,130.0,0.0,A
020202020,DOSAGEM DE FATOR V,2,06,4.73,130.0,0.0,A
020202021,DOSAGEM DE FATOR VII,2,06,8.09,130.0,0.0,A
020202022,DOSAGEM DE FATOR VIII,2,06,6.63,130.0,0.0,A
020202023,DOSAGEM DE FATOR VIII (INIBIDOR),2,06,15.0,130.0,0.0,A
020202024,DOSAGEM DE FATOR VON WILLEBRAND (ANTIGENO),2,06,18.91,130.0,0.0,A
020202025,DOSAGEM DE FATOR X,2,06,6.66,130.0,0.0,A
020202026,DOSAGEM DE FATOR XI,2,06,9.11,130.0,0.0,A
020202027,DOSAGEM DE FATOR XII,2,06,10.51,130.0,0.0,A
020202028,DOSAGEM DE FATOR XIII,2,06,6.66,130.0,0.0,A
020202029,DOSAGEM DE FIBRINOGENIO,2,06,4.6,130.0,0.0,A
020202030,DOSAGEM DE HEMOGLOBINA,2,06,1.53,130.0,0.0,A
020202031,DOSAGEM DE HEMOGLOBINA - INSTABILIDADE A 37OC,2,06,2.73,130.0,0.0,A
020202032,DOSAGEM DE HEMOGLOBINA FETAL,2,06,2.73,130.0,0.0,A
020202033,DOSAGEM DE HEMOSSIDERINA,2,06,2.73,130.0,0.0,A
020202034,DOSAGEM DE PLASMINOGENIO,2,06,4.11,130.0,0.0,A
020202035,ELETROFORESE DE HEMOGLOBINA,2,06,5.41,130.0,0.0,A
020202036,"ERITROGRAMA (ERITROCITOS, HEMOGLOBINA, HEMATOCRITO)",2,06,2.73,130.0,0.0,A
020202037,HEMATOCRITO,2,06,1.53,130.0,0.0,A
020202038,HEMOGRAMA COMPLETO,2,06,4.11,130.0,0.0,A
020202039,LEUCOGRAMA,2,06,2.73,130.0,0.0,A
020202040,PESQUISA DE ATIVIDADE DO COFATOR DE RISTOCETINA,2,06,25.0,130.0,0.0,A
020202041,PESQUISA DE CELULAS LE,2,06,4.11,130.0,0.0,A
020202042,PESQUISA DE CORPUSCULOS DE HEINZ,2,06,2.73,130.0,0.0,A
020202043,PESQUISA DE FILARIA,2,06,2.73,130.0,0.0,A
